path,class
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_49\24_10_24-IMG_8640_cropped.jpg,Indiv_49
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\18_09_24-IMG_7072_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\25_06_24-IMG_3501_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_29\25_06_24-IMG_4282_cropped.jpg,Indiv_29
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\18_09_24-IMG_7424_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_35\25_06_24-IMG_3450_cropped.jpg,Indiv_35
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\18_09_24-IMG_7166_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_04\15_07_24-IMG_4351_cropped.jpg,Indiv_04
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4616_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\30_08_24-IMG_6719_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\07_12_24-IMG_0429_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\07_12_24-IMG_0074_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\18_09_24-IMG_7426_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\24_10_24-IMG_8590_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\30_08_24-IMG_6284_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\01_11_24-IMG_8944_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\25_06_24-IMG_4044_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\15_07_24-IMG_4555_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\07_12_24-IMG_0100_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_03\18_09_24-IMG_6926_cropped.jpg,Indiv_03
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\01_11_24-IMG_9010_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_14\15_07_24-IMG_4404_cropped.jpg,Indiv_14
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\24_10_24-IMG_8341_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_06\25_06_24-IMG_3683_cropped.jpg,Indiv_06
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\15_07_24-IMG_5122_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3562_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\18_09_24-IMG_7025_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_38\25_06_24-IMG_3315_cropped.jpg,Indiv_38
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\25_06_24-IMG_3432_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\25_06_24-IMG_3366_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3568_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\25_06_24-IMG_4047_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\30_08_24-IMG_6173_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_05\25_06_24-IMG_3716_cropped.jpg,Indiv_05
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_49\24_10_24-IMG_8636_cropped.jpg,Indiv_49
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_02\18_09_24-IMG_6895_cropped.jpg,Indiv_02
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\30_08_24-IMG_6474_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\07_12_24-IMG_0013_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_03\15_07_24-IMG_4301_cropped.jpg,Indiv_03
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\15_07_24-IMG_4562_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\30_08_24-IMG_6454_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\07_12_24-IMG_0458_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\18_09_24-IMG_7590_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\24_10_24-IMG_8052_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\30_08_24-IMG_6117_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4257_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\30_08_24-IMG_6820_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_36\24_10_24-IMG_8483_cropped.jpg,Indiv_36
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\15_07_24-IMG_4695_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\24_10_24-IMG_8153_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\07_12_24-IMG_0328_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\24_10_24-IMG_8329_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\18_09_24-IMG_7247_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_32\25_06_24-IMG_3436_cropped.jpg,Indiv_32
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_54\19_09_24-IMG_7836_cropped.jpg,Indiv_54
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\15_07_24-IMG_4476_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\30_08_24-IMG_6200_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\30_08_24-IMG_6361_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\01_11_24-IMG_8912_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\24_10_24-IMG_8523_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\18_09_24-IMG_7080_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\25_06_24-IMG_3184_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_51\19_09_24-IMG_7785_cropped.jpg,Indiv_51
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_37\30_08_24-IMG_6686_cropped.jpg,Indiv_37
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\15_07_24-IMG_4708_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_58\24_10_24-IMG_8778_cropped.jpg,Indiv_58
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\30_08_24-IMG_6260_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\24_10_24-IMG_8108_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\24_10_24-IMG_8428_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\18_09_24-IMG_7057_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\18_09_24-IMG_7603_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\07_12_24-IMG_0312_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\25_06_24-IMG_3800_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_17\15_07_24-IMG_4801_cropped.jpg,Indiv_17
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\30_08_24-IMG_6668_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\30_08_24-IMG_6464_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\07_12_24-IMG_0253_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\18_09_24-IMG_7074_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\18_09_24-IMG_7540_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\15_07_24-IMG_4844_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\07_12_24-IMG_0168_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_53\19_09_24-IMG_7747_cropped.jpg,Indiv_53
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\25_06_24-IMG_3488_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_01\25_06_24-IMG_3696_cropped.jpg,Indiv_01
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\24_10_24-IMG_8162_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\25_06_24-IMG_3928_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_54\19_09_24-IMG_7831_cropped.jpg,Indiv_54
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\01_11_24-IMG_9002_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\24_10_24-IMG_8425_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_38\18_09_24-IMG_7491_cropped.jpg,Indiv_38
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_27\25_06_24-IMG_4243_cropped.jpg,Indiv_27
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_41\07_12_24-IMG_0415_cropped.jpg,Indiv_41
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\18_09_24-IMG_7059_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4620_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_42\30_08_24-IMG_6771_cropped.jpg,Indiv_42
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\15_07_24-IMG_5188_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\15_07_24-IMG_4592_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\30_08_24-IMG_6851_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\15_07_24-IMG_5212_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\24_10_24-IMG_8286_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\24_10_24-IMG_8422_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_31\25_06_24-IMG_3523_cropped.jpg,Indiv_31
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\24_10_24-IMG_8392_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\25_06_24-IMG_4269_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_03\15_07_24-IMG_4300_cropped.jpg,Indiv_03
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_25\18_09_24-IMG_7047_cropped.jpg,Indiv_25
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_06\25_06_24-IMG_3676_cropped.jpg,Indiv_06
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\30_08_24-IMG_6394_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3557_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_18\30_08_24-IMG_6387_cropped.jpg,Indiv_18
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\30_08_24-IMG_6804_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_19\24_10_24-IMG_8281_cropped.jpg,Indiv_19
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\30_08_24-IMG_6793_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_22\18_09_24-IMG_6993_cropped.jpg,Indiv_22
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_33\24_10_24-IMG_8401_cropped.jpg,Indiv_33
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_44\18_09_24-IMG_7555_cropped.jpg,Indiv_44
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\24_10_24-IMG_8102_cropped.jpg,Indiv_24
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_08\25_06_24-IMG_3588_cropped.jpg,Indiv_08
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_15\30_08_24-IMG_6187_cropped.jpg,Indiv_15
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_28\18_09_24-IMG_7327_cropped.jpg,Indiv_28
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\30_08_24-IMG_6268_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\15_07_24-IMG_4671_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_13\25_06_24-IMG_3554_cropped.jpg,Indiv_13
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_04\25_06_24-IMG_3711_cropped.jpg,Indiv_04
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_40\30_08_24-IMG_6837_cropped.jpg,Indiv_40
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_39\07_12_24-IMG_0386_cropped.jpg,Indiv_39
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\07_12_24-IMG_0087_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_23\15_07_24-IMG_4626_cropped.jpg,Indiv_23
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_30\25_06_24-IMG_3391_cropped.jpg,Indiv_30
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_21\18_09_24-IMG_7135_cropped.jpg,Indiv_21
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_20\01_11_24-IMG_8860_cropped.jpg,Indiv_20
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_34\30_08_24-IMG_6630_cropped.jpg,Indiv_34
C:\Users\bapti\Desktop\Master Project\Individual_identification\Dataset\Full_data_set\rasp_splited\Indiv_24\25_06_24-IMG_4137_cropped.jpg,Indiv_24
